Vuosi	Paaluokka/Osasto	Luku	Momentti	Alkup.talousarvio	Lisätalousarvio	Voimassaoleva talousarvio	Käytettävissä	Nettokertymä ko.vuodelta	Nettokertymä	Jäljellä
2015	32. Työ- ja elinkeinoministeriön hallinnonala	32.50. Alueiden kehittäminen ja rakennerahastopolitiikka	32.50.64. EU:n ja valtion rahoitusosuus EU:n rakennerahasto-, ulkorajayhteistyö- ja muihin koheesiopolitiikan ohjelmiin	444990000	-60000000	384990000	384990000	344969639,38	344969639,38	40020360,62
2015	32. Työ- ja elinkeinoministeriön hallinnonala	32.60. Energiapolitiikka	32.60.01. Energiaviraston toimintamenot	8994000	0	8994000	8994000	8994000	8994000	0
2015	32. Työ- ja elinkeinoministeriön hallinnonala	32.60. Energiapolitiikka	32.60.28. Materiaalitehokkuuden edistäminen	500000	0	500000	500000	500000	500000	0
2015	32. Työ- ja elinkeinoministeriön hallinnonala	32.60. Energiapolitiikka	32.60.40. Energiatuki	80908000	-15440000	65468000	65468000	45931531,35	45931531,35	19536468,65
2015	32. Työ- ja elinkeinoministeriön hallinnonala	32.60. Energiapolitiikka	32.60.41. LNG-terminaalien investointituki	30750000	-19030000	11720000	11720000	11720737	11720737	-737
2015	32. Työ- ja elinkeinoministeriön hallinnonala	32.60. Energiapolitiikka	32.60.42. Valtiontuki sähköhuollon varmistamiseksi	1950000	0	1950000	1950000	1110699,33	1110699,33	839300,67
2015	32. Työ- ja elinkeinoministeriön hallinnonala	32.60. Energiapolitiikka	32.60.43. Kioton mekanismit	600000	0	600000	600000	596943,8	596943,8	3056,2
2015	32. Työ- ja elinkeinoministeriön hallinnonala	32.60. Energiapolitiikka	32.60.44. Uusiutuvan energian tuotantotuki	214000000	-36000000	178000000	178000000	142398192,16	142398192,16	35601807,84
2015	32. Työ- ja elinkeinoministeriön hallinnonala	32.60. Energiapolitiikka	32.60.87. Osakehankinnat	0	2000000	2000000	2000000	2000000	2000000	0
2015	32. Työ- ja elinkeinoministeriön hallinnonala	32.70. Kotouttaminen	32.70.03. Maahanmuuttajien kotoutumisen ja työllistymisen edistäminen	2246000	0	2246000	2246000	2246000	2246000	0
2015	32. Työ- ja elinkeinoministeriön hallinnonala	32.70. Kotouttaminen	32.70.30. Valtion korvaukset kunnille	94827000	10900000	105727000	105727000	96667044,15	96667044,15	9059955,85
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.01. Hallinto	33.01.01. Sosiaali- ja terveysministeriön toimintamenot	30712000	-143000	30569000	30569000	30569000	30569000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.01. Hallinto	33.01.02. Työttömyysturvan muutoksenhakulautakunnan toimintamenot	2245000	485000	2730000	2730000	2730000	2730000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.01. Hallinto	33.01.03. Sosiaaliturvan muutoksenhakulautakunnan toimintamenot	4539000	971000	5510000	5510000	5510000	5510000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.01. Hallinto	33.01.04. Valtion mielisairaaloiden toimintamenot	590000	0	590000	590000	590000	590000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.01. Hallinto	33.01.05. Terveyden ja hyvinvoinnin laitoksen alaisten lastensuojeluyksiköiden toimintamenot	1031000	0	1031000	1031000	1031000	1031000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.01. Hallinto	33.01.06. Terveyden ja hyvinvoinnin laitoksen alaisen vankiterveydenhuollon yksikön toimintamenot	0	421000	421000	421000	421000	421000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.01. Hallinto	33.01.25. Sosiaali- ja terveydenhuollon kansalliset sähköiset asiakastietojärjestelmät	17330000	0	17330000	17330000	17330000	17330000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.01. Hallinto	33.01.29. Sosiaali- ja terveysministeriön hallinnonalan arvonlisäveromenot	18959000	0	18959000	18959000	17351885,53	17351885,53	1607114,47
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.01. Hallinto	33.01.66. Kansainväliset jäsenmaksut ja maksuosuudet	4032000	0	4032000	4032000	4032000	4032000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.02. Valvonta	33.02.03. Säteilyturvakeskuksen toimintamenot	14441000	0	14441000	14441000	14441000	14441000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.02. Valvonta	33.02.05. Sosiaali- ja terveysalan lupa- ja valvontaviraston toimintamenot	12465000	148000	12613000	12613000	12613000	12613000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.02. Valvonta	33.02.06. Lääkealan turvallisuus- ja kehittämiskeskuksen toimintamenot	4167000	100000	4267000	4267000	4267000	4267000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.02. Valvonta	33.02.20. Oikeuslääketieteellisen kuolemansyyn selvittämisen menot	10900000	0	10900000	10900000	11061818,58	11061818,58	-161818,58
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.03. Tutkimus- ja kehittämistoiminta	33.03.04. Terveyden ja hyvinvoinnin laitoksen toimintamenot	60412000	0	60412000	60412000	60412000	60412000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.03. Tutkimus- ja kehittämistoiminta	33.03.50. Valtionapu Työterveyslaitoksen menoihin	33287000	0	33287000	33287000	33287000	33287000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.03. Tutkimus- ja kehittämistoiminta	33.03.63. Eräät erityishankkeet	7562000	0	7562000	7562000	7562000	7562000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus, perustoimeentulotuki ja	33.10.50. Äitiysavustus ja valtion tuki kansainväliseen adoptioon	11700000	0	11700000	11700000	10320000	10320000	1380000
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus, perustoimeentulotuki ja	33.10.51. Lapsilisät	1377800000	0	1377800000	1377800000	1377800000	1377800000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus, perustoimeentulotuki ja	33.10.52. Eräät valtion korvattavat perhe-etuudet	3300000	0	3300000	3300000	2903744,74	2903744,74	396255,26
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus, perustoimeentulotuki ja	33.10.53. Sotilasavustus	19200000	0	19200000	19200000	17100000	17100000	2100000
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus, perustoimeentulotuki ja	33.10.54. Asumistuki	847300000	80000000	927300000	927300000	924300000	924300000	3000000
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus, perustoimeentulotuki ja	33.10.55. Elatustuki	195600000	12200000	207800000	207800000	202277531,87	202277531,87	5522468,13
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus, perustoimeentulotuki ja	33.10.56. Vammaisten henkilöiden tulkkauspalvelut	41500000	0	41500000	41500000	41499900,26	41499900,26	99,74
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus, perustoimeentulotuki ja	33.10.60. Kansaneläkelaitokselle maksettavat sosiaaliturvan yleisrahaston ja palvelurahaston toimintakulut	152400000	0	152400000	152400000	152300000	152300000	100000
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.20. Työttömyysturva	33.20.31. Valtion korvaus kunnille kuntouttavan työtoiminnan järjestämisestä	34054000	0	34054000	34054000	22893406,71	22893406,71	11160593,29
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.20. Työttömyysturva	33.20.50. Valtionosuus ansiopäivärahasta	1007000000	93000000	1100000000	1100000000	1083356790,62	1083356790,62	16643209,38
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.20. Työttömyysturva	33.20.51. Valtionosuus peruspäivärahasta	174000000	61000000	235000000	235000000	234065000	234065000	935000
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.20. Työttömyysturva	33.20.52. Valtionosuus työmarkkinatuesta	1418000000	-45000000	1373000000	1373000000	1368000000	1368000000	5000000
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.20. Työttömyysturva	33.20.55. Valtionosuudet Työllisyysrahastolle	73000000	0	73000000	73000000	73000000	73000000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.20. Työttömyysturva	33.20.56. Valtionosuus vuorottelukorvauksesta	41400000	10600000	52000000	52000000	49008832,57	49008832,57	2991167,43
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.30. Sairausvakuutus	33.30.28. Kansallisen yhteyspisteen ja terveydenhuollon palveluvalikoimaneuvoston toimintakulut	1272000	0	1272000	1272000	1272000	1272000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.30. Sairausvakuutus	33.30.60. Valtion osuus sairausvakuutuslaista johtuvista menoista	1225000000	0	1225000000	1225000000	1200026346,94	1200026346,94	24973653,06
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.40. Eläkkeet	33.40.50. Valtion osuus merimieseläkekassan menoista	61500000	0	61500000	61500000	60400000	60400000	1100000
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.40. Eläkkeet	33.40.51. Valtion osuus maatalousyrittäjän eläkelaista johtuvista menoista	624200000	1900000	626100000	626100000	624800000	624800000	1300000
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.40. Eläkkeet	33.40.52. Valtion osuus yrittäjän eläkelaista johtuvista menoista	100000000	0	100000000	100000000	90300000	90300000	9700000
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.40. Eläkkeet	33.40.53. Valtion korvaus lapsen hoidon ja opiskelun ajalta kertyvästä eläkkeestä	3800000	0	3800000	3800000	2417513,55	2417513,55	1382486,45
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.40. Eläkkeet	33.40.54. Valtion osuus maatalousyrittäjien tapaturmavakuutuksen kustannuksista	15000000	0	15000000	15000000	13670000	13670000	1330000
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.40. Eläkkeet	33.40.60. Valtion osuus kansaneläkelaista ja eräistä muista laeista johtuvista menoista	3735500000	0	3735500000	3735500000	3702561991,19	3702561991,19	32938008,81
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.50. Veteraanien tukeminen	33.50.30. Valtion korvaus sodista kärsineiden huoltoon	1450000	0	1450000	1450000	1084626,62	1084626,62	365373,38
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.50. Veteraanien tukeminen	33.50.50. Rintamalisät	25400000	0	25400000	25400000	24891454,96	24891454,96	508545,04
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.50. Veteraanien tukeminen	33.50.51. Sotilasvammakorvaukset	125902000	0	125902000	125902000	110688453,62	110688453,62	15213546,38
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.50. Veteraanien tukeminen	33.50.52. Valtion korvaus sota- ja sotilasinvalidien kuntoutus- ja hoitolaitosten kustannuksiin	62500000	0	62500000	62500000	62500000	62500000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.50. Veteraanien tukeminen	33.50.53. Valtionapu sotainvalidien puolisoiden kuntoutustoimintaan	3100000	0	3100000	3100000	3100000	3100000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.50. Veteraanien tukeminen	33.50.54. Rintama-avustus eräille ulkomaalaisille vapaaehtoisille rintamasotilaille	55000	0	55000	55000	55000	55000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.50. Veteraanien tukeminen	33.50.55. Eräät kuntoutustoiminnan menot	3500000	0	3500000	3500000	3500000	3500000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.50. Veteraanien tukeminen	33.50.56. Rintamaveteraanien kuntoutustoiminnan menot	20988000	0	20988000	20988000	20988000	20988000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.50. Veteraanien tukeminen	33.50.57. Valtionapu rintamaveteraanien kuntoutustoimintaan	9608000	0	9608000	9608000	9608000	9608000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.30. Valtion korvaus terveydenhuollon valtakunnallisen valmiuden kustannuksiin	500000	0	500000	500000	500000	500000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.31. Valtionavustus kunnille sosiaali- ja terveydenhuollon hankkeisiin ja eräisiin muihin menoihin	7000000	-4700000	2300000	2300000	2300000	2300000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.32. Valtion rahoitus terveydenhuollon yksiköille yliopistotasoiseen tutkimukseen	21700000	0	21700000	21700000	21700000	21700000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.33. Valtion korvaus terveydenhuollon yksiköille lääkäri- ja hammaslääkärikoulutuksesta aiheutuviin kustannuksiin	97000000	0	97000000	97000000	101168677,27	101168677,27	-4168677,27
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.34. Valtion korvaus terveydenhuollon toimintayksiköille oikeuspsykiatrisista tutkimuksista sekä potilassiirroista aiheutuviin kustannuksiin	14100000	0	14100000	14100000	9587934,3	9587934,3	4512065,7
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.35. Valtion rahoitus Ylioppilaiden terveydenhoitosäätiön opiskeluterveydenhuoltoon	314165000	0	314165000	314165000	326060737,53	326060737,53	-11895737,53
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.36. Valtionavustus saamenkielisten sosiaali- ja terveyspalvelujen turvaamiseksi	480000	0	480000	480000	480000	480000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.40. Valtion rahoitus lääkäri- ja lääkintähelikopteritoiminnan menoihin	29071000	0	29071000	29071000	29071000	29071000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.50. Valtionavustus valtakunnallista julkista terveydenhoitoa antavan lastensairaalan perustamiskustannuksiin	15000000	0	15000000	15000000	15000000	15000000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.52. Valtion rahoitus turvakotitoiminnan menoihin	8000000	3550000	11550000	11550000	11550000	11550000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.63. Valtionavustus sosiaalialan osaamiskeskusten toimintaan	2400000	0	2400000	2400000	2400000	2400000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.64. Valtion korvaus rikosasioiden sovittelun järjestämisen kustannuksiin	6300000	0	6300000	6300000	6300000	6300000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.70. Terveyden ja toimintakyvyn edistäminen	33.70.01. Työsuojelun aluehallintoviranomaisten toimintamenot	27449000	0	27449000	27449000	27449000	27449000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.70. Terveyden ja toimintakyvyn edistäminen	33.70.20. Rokotteiden hankinta	11790000	0	11790000	11790000	11790000	11790000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.70. Terveyden ja toimintakyvyn edistäminen	33.70.21. Terveysvalvonta	850000	0	850000	850000	850000	850000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.70. Terveyden ja toimintakyvyn edistäminen	33.70.22. Tartuntatautien valvonta	660000	0	660000	660000	660000	660000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.70. Terveyden ja toimintakyvyn edistäminen	33.70.50. Terveyden edistäminen	2930000	0	2930000	2930000	2930000	2930000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.70. Terveyden ja toimintakyvyn edistäminen	33.70.51. Valtion korvaus työterveyshuollon erikoislääkärikoulutuksesta aiheutuviin kustannuksiin	1900000	0	1900000	1900000	1900000	1900000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.70. Terveyden ja toimintakyvyn edistäminen	33.70.52. Valtionavustus UKK-instituutin toimintaan	1072000	0	1072000	1072000	1072000	1072000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.80. Maatalousyrittäjien ja turkistuottajien lomitustoiminta	33.80.40. Valtion korvaus maatalousyrittäjien lomituspalvelujen kustannuksiin	190600000	0	190600000	190600000	166040341,04	166040341,04	24559658,96
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.80. Maatalousyrittäjien ja turkistuottajien lomitustoiminta	33.80.41. Valtion korvaus turkistuottajien lomituspalvelujen kustannuksiin	2600000	0	2600000	2600000	2600000	2600000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.80. Maatalousyrittäjien ja turkistuottajien lomitustoiminta	33.80.42. Valtion korvaus poronhoitajien sijaisavun kustannuksiin	300000	0	300000	300000	300000	300000	0
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.80. Maatalousyrittäjien ja turkistuottajien lomitustoiminta	33.80.50. Valtion korvaus maatalousyrittäjien ja turkistuottajien lomituspalvelujen hallintomenoihin	16140000	0	16140000	16140000	16139972,72	16139972,72	27,28
2015	33. Sosiaali- ja terveysministeriön hallinnonala	33.90. Raha-automaattiyhdistyksen avustukset	33.90.50. Avustukset yhteisöille ja säätiöille terveyden ja sosiaalisen hyvinvoinnin edistämiseen	309300000	0	309300000	309300000	309300000	309300000	0
2015	35. Ympäristöministeriön hallinnonala	35.01. Ympäristöhallinnon toimintamenot	35.01.01. Ympäristöministeriön toimintamenot	31102000	78000	31180000	31180000	31179999,41	31179999,41	0,59
2015	35. Ympäristöministeriön hallinnonala	35.01. Ympäristöhallinnon toimintamenot	35.01.04. Suomen ympäristökeskuksen toimintamenot	32061000	0	32061000	32061000	32061000	32061000	0
2015	35. Ympäristöministeriön hallinnonala	35.01. Ympäristöhallinnon toimintamenot	35.01.21. Ympäristöministeriön hallinnonalan tuottavuusmääräraha	1197000	0	1197000	1197000	1197000	1197000	0
2015	35. Ympäristöministeriön hallinnonala	35.01. Ympäristöhallinnon toimintamenot	35.01.29. Ympäristöministeriön hallinnonalan arvonlisäveromenot	6473000	0	6473000	6473000	6514932,22	6514932,22	-41932,22
2015	35. Ympäristöministeriön hallinnonala	35.01. Ympäristöhallinnon toimintamenot	35.01.65. Avustukset järjestöille ja ympäristönhoitoon	2100000	0	2100000	2100000	2100000	2100000	0
2015	35. Ympäristöministeriön hallinnonala	35.10. Ympäristön- ja luonnonsuojelu	35.10.20. Ympäristövahinkojen torjunta	5400000	0	5400000	5400000	4767594,87	4767594,87	632405,13
2015	35. Ympäristöministeriön hallinnonala	35.10. Ympäristön- ja luonnonsuojelu	35.10.21. Eräät luonnonsuojelun menot	2440000	0	2440000	2440000	2440000	2440000	0
2015	35. Ympäristöministeriön hallinnonala	35.10. Ympäristön- ja luonnonsuojelu	35.10.22. Eräät ympäristömenot	13760000	0	13760000	13760000	13760000	13760000	0
2015	35. Ympäristöministeriön hallinnonala	35.10. Ympäristön- ja luonnonsuojelu	35.10.52. Metsähallituksen julkiset hallintotehtävät	34598000	0	34598000	34598000	34598000	34598000	0
2015	35. Ympäristöministeriön hallinnonala	35.10. Ympäristön- ja luonnonsuojelu	35.10.60. Siirto öljysuojarahastoon	3000000	0	3000000	3000000	3000000	3000000	0
2015	35. Ympäristöministeriön hallinnonala	35.10. Ympäristön- ja luonnonsuojelu	35.10.61. Vesien- ja ympäristönhoidon edistäminen	10242000	0	10242000	10242000	10242000	10242000	0
2015	35. Ympäristöministeriön hallinnonala	35.10. Ympäristön- ja luonnonsuojelu	35.10.63. Luonnonsuojelualueiden hankinta- ja korvausmenot	48830000	0	48830000	48830000	48825808,07	48825808,07	4191,93
2015	35. Ympäristöministeriön hallinnonala	35.10. Ympäristön- ja luonnonsuojelu	35.10.64. EU:n ympäristörahaston osallistuminen ympäristö- ja luonnonsuojeluhankkeisiin	3000000	0	3000000	3000000	3000000	3000000	0
2015	35. Ympäristöministeriön hallinnonala	35.10. Ympäristön- ja luonnonsuojelu	35.10.65. Öljyjätemaksulla rahoitettava öljyjätehuolto	1000000	0	1000000	1000000	1000000	1000000	0
2015	35. Ympäristöministeriön hallinnonala	35.10. Ympäristön- ja luonnonsuojelu	35.10.66. Kansainvälisen yhteistyön jäsenmaksut ja rahoitusosuudet	1440000	0	1440000	1440000	1440000	1440000	0
2015	35. Ympäristöministeriön hallinnonala	35.10. Ympäristön- ja luonnonsuojelu	35.10.70. Alusinvestoinnit	1450000	0	1450000	1450000	1450000	1450000	0
2015	35. Ympäristöministeriön hallinnonala	35.20. Yhdyskunnat, rakentaminen ja asuminen	35.20.01. Asumisen rahoitus- ja kehittämiskeskuksen toimintamenot	4943000	0	4943000	4943000	4943000	4943000	0
2015	35. Ympäristöministeriön hallinnonala	35.20. Yhdyskunnat, rakentaminen ja asuminen	35.20.64. Avustukset rakennusperinnön hoitoon	850000	0	850000	850000	850000	850000	0
2015	36. Valtionvelan korot	36.01. Valtionvelan korko	36.01.90. Valtionvelan korko	1729000000	-173000000	1556000000	1556000000	1523591805,41	1523591805,41	32408194,59
2015	36. Valtionvelan korot	36.09. Muut menot valtionvelasta	36.09.20. Palkkiot ja muut menot valtionvelasta	37100000	0	37100000	37100000	6496767,96	6496767,96	30603232,04
2016	21. Eduskunta	21.01. Kansanedustajat	21.01.01. Kansanedustajien toimintamenot	21783000	0	21783000	21783000	21157526,66	21157526,66	625473,34
2016	21. Eduskunta	21.10. Eduskunnan kanslia	21.10.01. Eduskunnan kanslian toimintamenot	52382000	0	52382000	52382000	51922361,31	51922361,31	459638,69
2016	21. Eduskunta	21.10. Eduskunnan kanslia	21.10.02. Peruskorjaukseen liittyvät toimintamenot	4937000	0	4937000	4937000	4518535,31	4518535,31	418464,69
2016	21. Eduskunta	21.10. Eduskunnan kanslia	21.10.29. Arvonlisäveromenot	15000000	0	15000000	15000000	15168267,61	15168267,61	-168267,61
2016	21. Eduskunta	21.10. Eduskunnan kanslia	21.10.51. Avustajatuki eduskuntaryhmille	4164000	0	4164000	4164000	2799022,41	2799022,41	1364977,59
2016	21. Eduskunta	21.10. Eduskunnan kanslia	21.10.70. Tietohallinnon laitehankinnat ja kehittämishankkeet	2390000	0	2390000	2390000	2390000	2390000	0
2016	21. Eduskunta	21.10. Eduskunnan kanslia	21.10.74. Eduskunnan rakennusten peruskorjaukset	32000000	0	32000000	32000000	32000000	32000000	0
2016	21. Eduskunta	21.20. Eduskunnan oikeusasiamies	21.20.01. Eduskunnan oikeusasiamiehen kanslian toimintamenot	6494000	0	6494000	6494000	5811371,08	5811371,08	682628,92
2016	21. Eduskunta	21.30. Ulkopoliittinen instituutti	21.30.01. Ulkopoliittisen instituutin toimintamenot	3413000	0	3413000	3413000	3413000	3413000	0
2016	21. Eduskunta	21.30. Ulkopoliittinen instituutti	21.30.29. Arvonlisäveromenot	195000	0	195000	195000	211342,82	211342,82	-16342,82
2016	21. Eduskunta	21.40. Valtiontalouden tarkastusvirasto	21.40.01. Valtiontalouden tarkastusviraston toimintamenot	15460000	0	15460000	15460000	15460000	15460000	0
2016	21. Eduskunta	21.40. Valtiontalouden tarkastusvirasto	21.40.29. Arvonlisäveromenot	575000	0	575000	575000	616932,68	616932,68	-41932,68
2016	21. Eduskunta	21.90. Eduskunnan muut menot	21.90.50. Eduskuntaryhmien ryhmäkanslioiden tukeminen	4083000	0	4083000	4083000	4082400	4082400	600
2016	22. Tasavallan presidentti	22.01. Tasavallan presidentti	22.01.01. Tasavallan presidentin palkkio	126000	0	126000	126000	126000	126000	0
2016	22. Tasavallan presidentti	22.01. Tasavallan presidentti	22.01.02. Tasavallan presidentin toimintamenot	199000	0	199000	199000	199000	199000	0
2016	22. Tasavallan presidentti	22.01. Tasavallan presidentti	22.01.20. Vierailuista ja kokousmatkoista aiheutuvat menot	2550000	0	2550000	2550000	1306627,35	1306627,35	1243372,65
2016	22. Tasavallan presidentti	22.02. Tasavallan presidentin kanslia	22.02.01. Tasavallan presidentin kanslian toimintamenot	7500000	-19000	7481000	7481000	7481000	7481000	0
2016	22. Tasavallan presidentti	22.02. Tasavallan presidentin kanslia	22.02.02. Eläkkeellä olevien presidenttien menot	600000	0	600000	600000	600000	600000	0
2016	22. Tasavallan presidentti	22.02. Tasavallan presidentin kanslia	22.02.29. Arvonlisäveromenot	2500000	0	2500000	2500000	870981,53	870981,53	1629018,47
2016	23. Valtioneuvoston kanslia	23.01. Hallinto	23.01.01. Valtioneuvoston kanslian toimintamenot	125086000	-73000	125013000	125013000	125013000	125013000	0
2016	23. Valtioneuvoston kanslia	23.01. Hallinto	23.01.02. Ministereiden, heidän valtiosihteeriensä ja erityisavustajiensa palkkaukset	5575000	0	5575000	5575000	5351173,43	5351173,43	223826,57
2016	23. Valtioneuvoston kanslia	23.01. Hallinto	23.01.03. Euroopan unionin kansallisten asiantuntijoiden palkkamenot	1000000	0	1000000	1000000	1000000	1000000	0
2016	23. Valtioneuvoston kanslia	23.01. Hallinto	23.01.20. Pääministerin, kansliassa toimivien ministereiden ja heidän avustajiensa matkat	867000	0	867000	867000	495789,43	495789,43	371210,57
2016	23. Valtioneuvoston kanslia	23.01. Hallinto	23.01.22. Valtioneuvoston selvitys- ja tutkimustoiminta	11400000	0	11400000	11400000	11400000	11400000	0
2016	23. Valtioneuvoston kanslia	23.01. Hallinto	23.01.23. Kokeilutoiminnan digitaalinen edistäminen	0	2000000	2000000	2000000	2000000	2000000	0
2016	23. Valtioneuvoston kanslia	23.01. Hallinto	23.01.29. Arvonlisäveromenot	19435000	0	19435000	19435000	14941893,96	14941893,96	4493106,04
2016	23. Valtioneuvoston kanslia	23.10. Omistajaohjaus	23.10.88. Osakehankinnat	5700000	0	5700000	5700000	5700000	5700000	0
2016	23. Valtioneuvoston kanslia	23.20. Poliittisen toiminnan avustaminen	23.20.50. Puoluetoiminnan tukeminen	29635000	0	29635000	29635000	29635000	29635000	0
2016	23. Valtioneuvoston kanslia	23.30. Oikeuskanslerinvirasto	23.30.01. Oikeuskanslerinviraston toimintamenot	3660000	-29000	3631000	3631000	3631000	3631000	0
2016	23. Valtioneuvoston kanslia	23.90. Muut menot	23.90.21. Kunniamerkit	700000	140000	840000	840000	813899,34	813899,34	26100,66
2016	23. Valtioneuvoston kanslia	23.90. Muut menot	23.90.26. Suomi 100	4500000	1000000	5500000	5500000	5500000	5500000	0
2016	24. Ulkoministeriön hallinnonala	24.01. Ulkoasiainhallinto	24.01.01. Ulkoasiainhallinnon toimintamenot	226439000	-1509000	224930000	224930000	224930000	224930000	0
2016	24. Ulkoministeriön hallinnonala	24.01. Ulkoasiainhallinto	24.01.21. Ulkoministeriön hallinnonalan tuottavuusmääräraha	1155000	0	1155000	1155000	1155000	1155000	0
2016	24. Ulkoministeriön hallinnonala	24.01. Ulkoasiainhallinto	24.01.29. Ulkoasiainministeriön hallinnonalan arvonlisäveromenot	15529000	0	15529000	15529000	13412057,47	13412057,47	2116942,53
2016	24. Ulkoministeriön hallinnonala	24.01. Ulkoasiainhallinto	24.01.74. Talonrakennukset	9900000	0	9900000	9900000	9900000	9900000	0
